"processid","processname","type","objectname"
﻿"6744","ServiceHub.Host.CLR.x86.exe","Key","\REGISTRY\MACHINE\SOFTWARE\WOW6432Node\Microsoft\Tracing\ServiceHub_RASAPI32"
﻿"6744","ServiceHub.Host.CLR.x86.exe","Key","\REGISTRY\MACHINE\SOFTWARE\WOW6432Node\Microsoft\Tracing\ServiceHub_RASMANCS"
﻿"6744","ServiceHub.Host.CLR.x86.exe","Key","\REGISTRY\MACHINE\SYSTEM\ControlSet001\Services\WinSock2\Parameters\Protocol_Catalog9"
﻿"6744","ServiceHub.Host.CLR.x86.exe","Key","\REGISTRY\MACHINE\SYSTEM\ControlSet001\Services\WinSock2\Parameters\NameSpace_Catalog5"
﻿"6744","ServiceHub.Host.CLR.x86.exe","File","\Device\Afd"
﻿"6744","ServiceHub.Host.CLR.x86.exe","File","\Device\Afd"
﻿"6744","ServiceHub.Host.CLR.x86.exe","File","C:\Program Files\WindowsApps\Microsoft.LanguageExperiencePackzh-TW_19041.64.213.0_neutral__8wekyb3d8bbwe\Windows\System32\zh-TW\KernelBase.dll.mui"
﻿"6744","ServiceHub.Host.CLR.x86.exe","Key","\REGISTRY\USER\S-1-5-21-2081973557-1603719640-2355346784-1001"
﻿"6744","ServiceHub.Host.CLR.x86.exe","Key","\REGISTRY\USER\S-1-5-21-2081973557-1603719640-2355346784-1001\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\Connections"
﻿"6744","ServiceHub.Host.CLR.x86.exe","Key","\REGISTRY\MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Internet Settings\Connections"
﻿"6744","ServiceHub.Host.CLR.x86.exe","Key","\REGISTRY\MACHINE\SOFTWARE\Policies\Microsoft\Windows\CurrentVersion\Internet Settings"
﻿"6744","ServiceHub.Host.CLR.x86.exe","Key","\REGISTRY\MACHINE\SOFTWARE\Policies\Microsoft\Windows"
﻿"6744","ServiceHub.Host.CLR.x86.exe","Key","\REGISTRY\MACHINE\SOFTWARE\Policies\Microsoft\Windows\TenantRestrictions\Payload"
﻿"6744","ServiceHub.Host.CLR.x86.exe","Key","\REGISTRY\USER\S-1-5-21-2081973557-1603719640-2355346784-1001\SOFTWARE\Microsoft\Avalon.Graphics"
﻿"6744","ServiceHub.Host.CLR.x86.exe","File","\Device\NamedPipe\617295C836B5F54192DB3EA288A8A63992D8"
﻿"6744","ServiceHub.Host.CLR.x86.exe","File","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\mscorlib.resources\v4.0_4.0.0.0_zh-Hant_b77a5c561934e089\mscorlib.resources.dll"
﻿"6744","ServiceHub.Host.CLR.x86.exe","File","\Device\NamedPipe\8d8f3ef23eda48158d122dcfceafc9ee"
﻿"6744","ServiceHub.Host.CLR.x86.exe","Section","\Sessions\2\BaseNamedObjects\NLS_CodePage_950_3_2_0_0"
﻿"6744","ServiceHub.Host.CLR.x86.exe","Key","\REGISTRY\USER\S-1-5-21-2081973557-1603719640-2355346784-1001\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings"
﻿"6744","ServiceHub.Host.CLR.x86.exe","Key","\REGISTRY\MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Internet Settings\5.0\Cache"
﻿"6744","ServiceHub.Host.CLR.x86.exe","Key","\REGISTRY\USER\S-1-5-21-2081973557-1603719640-2355346784-1001\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\5.0\Cache"
﻿"6744","ServiceHub.Host.CLR.x86.exe","Key","\REGISTRY\USER\S-1-5-21-2081973557-1603719640-2355346784-1001\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\5.0\Cache\Extensible Cache"
﻿"6744","ServiceHub.Host.CLR.x86.exe","Key","\REGISTRY\MACHINE\SOFTWARE\WOW6432Node\Microsoft\Internet Explorer\Main"
﻿"6744","ServiceHub.Host.CLR.x86.exe","Key","\REGISTRY\USER\S-1-5-21-2081973557-1603719640-2355346784-1001\SOFTWARE\Microsoft\Internet Explorer\Main"
﻿"6744","ServiceHub.Host.CLR.x86.exe","Key","\REGISTRY\USER\S-1-5-21-2081973557-1603719640-2355346784-1001\SOFTWARE\Microsoft\Internet Explorer\Security"
﻿"6744","ServiceHub.Host.CLR.x86.exe","Key","\REGISTRY\MACHINE\SOFTWARE\WOW6432Node\Microsoft\Internet Explorer\Security"
﻿"6744","ServiceHub.Host.CLR.x86.exe","Section","\Sessions\2\BaseNamedObjects\windows_webcache_counters_{9B6AB5B3-91BC-4097-835C-EA2DEC95E9CC}_S-1-5-21-2081973557-1603719640-2355346784-1001"
﻿"6744","ServiceHub.Host.CLR.x86.exe","Key","\REGISTRY\MACHINE\SOFTWARE\Microsoft\Fusion\PublisherPolicy\Default"
﻿"6744","ServiceHub.Host.CLR.x86.exe","Key","\REGISTRY\MACHINE"
﻿"6744","ServiceHub.Host.CLR.x86.exe","File","C:\Windows\assembly\pubpol3.dat"
﻿"6744","ServiceHub.Host.CLR.x86.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\ServiceHub\Hosts\ServiceHub.Host.CLR.x86\Microsoft.ServiceHub.HostStub.dll"
﻿"6744","ServiceHub.Host.CLR.x86.exe","Key","\REGISTRY\MACHINE\SOFTWARE\WOW6432Node\Microsoft\Internet Explorer\Main\FeatureControl"
﻿"6744","ServiceHub.Host.CLR.x86.exe","Key","\REGISTRY\USER\S-1-5-21-2081973557-1603719640-2355346784-1001\SOFTWARE\Microsoft\Internet Explorer\Main\FeatureControl"
﻿"6744","ServiceHub.Host.CLR.x86.exe","Key","\REGISTRY\MACHINE\SOFTWARE\Policies"
﻿"6744","ServiceHub.Host.CLR.x86.exe","Key","\REGISTRY\USER\S-1-5-21-2081973557-1603719640-2355346784-1001\SOFTWARE\Policies"
﻿"6744","ServiceHub.Host.CLR.x86.exe","Key","\REGISTRY\USER\S-1-5-21-2081973557-1603719640-2355346784-1001\SOFTWARE"
﻿"6744","ServiceHub.Host.CLR.x86.exe","Key","\REGISTRY\MACHINE\SOFTWARE\WOW6432Node"
﻿"6744","ServiceHub.Host.CLR.x86.exe","Key","\REGISTRY\USER\S-1-5-21-2081973557-1603719640-2355346784-1001\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\ZoneMap"
﻿"6744","ServiceHub.Host.CLR.x86.exe","Key","\REGISTRY\MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Internet Settings\ZoneMap"
﻿"6744","ServiceHub.Host.CLR.x86.exe","Key","\REGISTRY\MACHINE\SOFTWARE\Policies\Microsoft\Windows\CurrentVersion\Internet Settings"
﻿"6744","ServiceHub.Host.CLR.x86.exe","Key","\REGISTRY\USER\S-1-5-21-2081973557-1603719640-2355346784-1001\SOFTWARE\Policies\Microsoft\Windows\CurrentVersion\Internet Settings"
﻿"6744","ServiceHub.Host.CLR.x86.exe","Key","\REGISTRY\MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Internet Settings"
﻿"6744","ServiceHub.Host.CLR.x86.exe","Section","\Sessions\2\BaseNamedObjects\UrlZonesSM_test"
﻿"6744","ServiceHub.Host.CLR.x86.exe","Mutant","\Sessions\2\BaseNamedObjects\ZonesCacheCounterMutex"
﻿"6744","ServiceHub.Host.CLR.x86.exe","Mutant","\Sessions\2\BaseNamedObjects\ZonesLockedCacheCounterMutex"
﻿"6744","ServiceHub.Host.CLR.x86.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PrivateAssemblies\System.Collections.Immutable.dll"
﻿"6744","ServiceHub.Host.CLR.x86.exe","File","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\WindowsFormsIntegration\v4.0_4.0.0.0__31bf3856ad364e35\WindowsFormsIntegration.dll"
﻿"6744","ServiceHub.Host.CLR.x86.exe","File","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Reflection.Emit.Lightweight\v4.0_4.0.0.0__b03f5f7f11d50a3a\System.Reflection.Emit.Lightweight.dll"
﻿"6744","ServiceHub.Host.CLR.x86.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\CommonExtensions\Microsoft\Editor\ServiceHub\Microsoft.VisualStudio.CodeLens.Service.dll"
﻿"6744","ServiceHub.Host.CLR.x86.exe","File","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.ComponentModel.Composition\v4.0_4.0.0.0__b77a5c561934e089\System.ComponentModel.Composition.dll"
﻿"6744","ServiceHub.Host.CLR.x86.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\CommonExtensions\Microsoft\Editor\Microsoft.VisualStudio.Language.dll"
﻿"6744","ServiceHub.Host.CLR.x86.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PublicAssemblies\Microsoft.Bcl.AsyncInterfaces.dll"
﻿"6744","ServiceHub.Host.CLR.x86.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PublicAssemblies\StreamJsonRpc.2.x\StreamJsonRpc.dll"
﻿"6744","ServiceHub.Host.CLR.x86.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\CommonExtensions\Microsoft\ServiceHubClient\Microsoft.ServiceHub.Framework.dll"
﻿"6744","ServiceHub.Host.CLR.x86.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\CommonExtensions\Microsoft\Editor\Microsoft.VisualStudio.CoreUtility.dll"
﻿"6744","ServiceHub.Host.CLR.x86.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PrivateAssemblies\Microsoft.VisualStudio.RemoteControl.dll"
﻿"6744","ServiceHub.Host.CLR.x86.exe","File","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\netstandard\v4.0_2.0.0.0__cc7b13ffcd2ddd51\netstandard.dll"
﻿"6744","ServiceHub.Host.CLR.x86.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PublicAssemblies\Microsoft.VisualStudio.RpcContracts.dll"
﻿"6744","ServiceHub.Host.CLR.x86.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PrivateAssemblies\Microsoft.VisualStudio.Validation.dll"
﻿"6744","ServiceHub.Host.CLR.x86.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PrivateAssemblies\System.Design.dll"
﻿"6744","ServiceHub.Host.CLR.x86.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PrivateAssemblies\System.Threading.Tasks.Extensions.dll"
﻿"6744","ServiceHub.Host.CLR.x86.exe","File","C:\Windows\assembly\GAC\Microsoft.VisualStudio.Shell.Interop.9.0\9.0.0.0__b03f5f7f11d50a3a\Microsoft.VisualStudio.Shell.Interop.9.0.dll"
﻿"6744","ServiceHub.Host.CLR.x86.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PrivateAssemblies\System.Design.dll"
﻿"6744","ServiceHub.Host.CLR.x86.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PublicAssemblies\System.Memory.dll"
﻿"6744","ServiceHub.Host.CLR.x86.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PrivateAssemblies\Microsoft.Developer.IdentityService.Client.dll"
﻿"6744","ServiceHub.Host.CLR.x86.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\Microsoft.VisualStudio.Imaging.dll"
﻿"6744","ServiceHub.Host.CLR.x86.exe","File","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.ValueTuple\v4.0_4.0.0.0__cc7b13ffcd2ddd51\System.ValueTuple.dll"
﻿"6744","ServiceHub.Host.CLR.x86.exe","File","C:\Windows\assembly\GAC\Microsoft.VisualStudio.Shell.Interop\7.1.40304.0__b03f5f7f11d50a3a\Microsoft.VisualStudio.Shell.Interop.dll"
﻿"6744","ServiceHub.Host.CLR.x86.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PublicAssemblies\Microsoft.VisualStudio.Threading.16.0\Microsoft.VisualStudio.Threading.dll"
﻿"6744","ServiceHub.Host.CLR.x86.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PrivateAssemblies\Interop\Microsoft.VisualStudio.Shell.Interop.8.0.dll"
﻿"6744","ServiceHub.Host.CLR.x86.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PublicAssemblies\System.IO.Pipelines.dll"
﻿"6744","ServiceHub.Host.CLR.x86.exe","File","C:\Windows\assembly\GAC_MSIL\Microsoft.VisualStudio.Shell.Interop.10.0\10.0.0.0__b03f5f7f11d50a3a\Microsoft.VisualStudio.Shell.Interop.10.0.dll"
﻿"6744","ServiceHub.Host.CLR.x86.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PublicAssemblies\Microsoft.VisualStudio.Shell.Framework.dll"
﻿"6744","ServiceHub.Host.CLR.x86.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\CommonExtensions\Microsoft\Editor\Microsoft.VisualStudio.Text.Data.dll"
﻿"6744","ServiceHub.Host.CLR.x86.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\Microsoft.VisualStudio.Utilities.dll"
﻿"6744","ServiceHub.Host.CLR.x86.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\Microsoft.VisualStudio.Settings.15.0.dll"
﻿"6744","ServiceHub.Host.CLR.x86.exe","File","C:\Windows\assembly\GAC\Microsoft.VisualStudio.Shell.Interop.9.0\9.0.0.0__b03f5f7f11d50a3a\Microsoft.VisualStudio.Shell.Interop.9.0.dll"
﻿"6744","ServiceHub.Host.CLR.x86.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\Microsoft.VisualStudio.Settings.15.0.dll"
﻿"6744","ServiceHub.Host.CLR.x86.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PublicAssemblies\Microsoft.VisualStudio.Shell.15.0.dll"
﻿"6744","ServiceHub.Host.CLR.x86.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PrivateAssemblies\Microsoft.VisualStudio.ExtensionsExplorer.dll"
﻿"6744","ServiceHub.Host.CLR.x86.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PrivateAssemblies\Microsoft.VisualStudio.ExtensionManager.Implementation.dll"
﻿"6744","ServiceHub.Host.CLR.x86.exe","File","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Web.Services\v4.0_4.0.0.0__b03f5f7f11d50a3a\System.Web.Services.dll"
﻿"6744","ServiceHub.Host.CLR.x86.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PrivateAssemblies\Microsoft.VisualStudio.ExtensionManager.dll"
﻿"6744","ServiceHub.Host.CLR.x86.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PrivateAssemblies\Microsoft.VisualStudio.Utilities.Internal.dll"
﻿"6744","ServiceHub.Host.CLR.x86.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\Microsoft.VisualStudio.ExtensionEngine.dll"
﻿"6744","ServiceHub.Host.CLR.x86.exe","File","C:\Windows\Microsoft.NET\assembly\GAC_32\System.Data\v4.0_4.0.0.0__b77a5c561934e089\System.Data.dll"
﻿"6744","ServiceHub.Host.CLR.x86.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PrivateAssemblies\Newtonsoft.Json.12.0.0.2\Newtonsoft.Json.dll"
﻿"6744","ServiceHub.Host.CLR.x86.exe","File","C:\Windows\assembly\GAC_MSIL\Microsoft.VisualStudio.ProjectAggregator\8.0.0.0__b03f5f7f11d50a3a\Microsoft.VisualStudio.ProjectAggregator.dll"
﻿"6744","ServiceHub.Host.CLR.x86.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PublicAssemblies\System.Buffers.dll"
﻿"6744","ServiceHub.Host.CLR.x86.exe","File","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\ReachFramework\v4.0_4.0.0.0__31bf3856ad364e35\ReachFramework.dll"
﻿"6744","ServiceHub.Host.CLR.x86.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PublicAssemblies\Nerdbank.Streams.2.x\Nerdbank.Streams.dll"
﻿"6744","ServiceHub.Host.CLR.x86.exe","File","C:\Windows\assembly\GAC\Microsoft.VisualStudio.TextManager.Interop.8.0\8.0.0.0__b03f5f7f11d50a3a\microsoft.visualstudio.textmanager.interop.8.0.dll"
﻿"6744","ServiceHub.Host.CLR.x86.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PrivateAssemblies\Microsoft.Identity.Client.dll"
﻿"6744","ServiceHub.Host.CLR.x86.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\CommonExtensions\Microsoft\Editor\Microsoft.VisualStudio.Text.UI.dll"
