"eventrecordid","providername","providerguid","eventid","version","level","keywords","task","opcode","createdsystemtime","correlationactivityid","correlationrelatedactivityid","executionprocessid","executionthreadid","channel","computer","securityuserid","evtrenderdata"
ï»¿"147","Microsoft-Windows-Kernel-General","{A68CA8B7-004F-D7B6-A698-07E2DE0F1F5D}","16","0","INFORMATION"," ","0","0","1688073698"," "," ","3420","4540","System","WIN-VBFV11TS5L1","S-1-5-18","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Kernel-General' Guid='{a68ca8b7-004f-d7b6-a698-07e2de0f1f5d}'/><EventID>16</EventID><Version>0</Version><Level>4</Level><Task>0</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2023-06-29T21:21:38.2897087Z'/><EventRecordID>147</EventRecordID><Correlation/><Execution ProcessID='3420' ThreadID='4540'/><Channel>System</Channel><Computer>WIN-VBFV11TS5L1</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='HiveNameLength'>157</Data><Data Name='HiveName'>\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\MicrosoftWindows.UndockedDevKit_10.0.19041.1023_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat</Data><Data Name='KeysUpdated'>0</Data><Data Name='DirtyPages'>0</Data></EventData></Event>"
ï»¿"148","Microsoft-Windows-Kernel-General","{A68CA8B7-004F-D7B6-A698-07E2DE0F1F5D}","16","0","INFORMATION"," ","0","0","1688073698"," "," ","3420","4540","System","WIN-VBFV11TS5L1","S-1-5-18","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Kernel-General' Guid='{a68ca8b7-004f-d7b6-a698-07e2de0f1f5d}'/><EventID>16</EventID><Version>0</Version><Level>4</Level><Task>0</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2023-06-29T21:21:38.5552862Z'/><EventRecordID>148</EventRecordID><Correlation/><Execution ProcessID='3420' ThreadID='4540'/><Channel>System</Channel><Computer>WIN-VBFV11TS5L1</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='HiveNameLength'>138</Data><Data Name='HiveName'>\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\NcsiUwpApp_1000.19041.1023.0_neutral_neutral_8wekyb3d8bbwe\ActivationStore.dat</Data><Data Name='KeysUpdated'>0</Data><Data Name='DirtyPages'>0</Data></EventData></Event>"
ï»¿"149","Microsoft-Windows-Kernel-General","{A68CA8B7-004F-D7B6-A698-07E2DE0F1F5D}","16","0","INFORMATION"," ","0","0","1688073698"," "," ","3420","4604","System","WIN-VBFV11TS5L1","S-1-5-18","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Kernel-General' Guid='{a68ca8b7-004f-d7b6-a698-07e2de0f1f5d}'/><EventID>16</EventID><Version>0</Version><Level>4</Level><Task>0</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2023-06-29T21:21:38.7755701Z'/><EventRecordID>149</EventRecordID><Correlation/><Execution ProcessID='3420' ThreadID='4604'/><Channel>System</Channel><Computer>WIN-VBFV11TS5L1</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='HiveNameLength'>144</Data><Data Name='HiveName'>\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Windows.CBSPreview_10.0.19041.1023_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat</Data><Data Name='KeysUpdated'>0</Data><Data Name='DirtyPages'>0</Data></EventData></Event>"
ï»¿"150","Microsoft-Windows-Kernel-General","{A68CA8B7-004F-D7B6-A698-07E2DE0F1F5D}","16","0","INFORMATION"," ","0","0","1688073699"," "," ","3420","4540","System","WIN-VBFV11TS5L1","S-1-5-18","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Kernel-General' Guid='{a68ca8b7-004f-d7b6-a698-07e2de0f1f5d}'/><EventID>16</EventID><Version>0</Version><Level>4</Level><Task>0</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2023-06-29T21:21:39.0259156Z'/><EventRecordID>150</EventRecordID><Correlation/><Execution ProcessID='3420' ThreadID='4540'/><Channel>System</Channel><Computer>WIN-VBFV11TS5L1</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='HiveNameLength'>151</Data><Data Name='HiveName'>\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\windows.immersivecontrolpanel_10.0.2.1000_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat</Data><Data Name='KeysUpdated'>0</Data><Data Name='DirtyPages'>0</Data></EventData></Event>"
ï»¿"151","Microsoft-Windows-Kernel-General","{A68CA8B7-004F-D7B6-A698-07E2DE0F1F5D}","16","0","INFORMATION"," ","0","0","1688073699"," "," ","3420","4540","System","WIN-VBFV11TS5L1","S-1-5-18","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Kernel-General' Guid='{a68ca8b7-004f-d7b6-a698-07e2de0f1f5d}'/><EventID>16</EventID><Version>0</Version><Level>4</Level><Task>0</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2023-06-29T21:21:39.3855625Z'/><EventRecordID>151</EventRecordID><Correlation/><Execution ProcessID='3420' ThreadID='4540'/><Channel>System</Channel><Computer>WIN-VBFV11TS5L1</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='HiveNameLength'>137</Data><Data Name='HiveName'>\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Windows.PrintDialog_6.2.1.0_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat</Data><Data Name='KeysUpdated'>0</Data><Data Name='DirtyPages'>0</Data></EventData></Event>"
ï»¿"152","Microsoft-Windows-Kernel-General","{A68CA8B7-004F-D7B6-A698-07E2DE0F1F5D}","16","0","INFORMATION"," ","0","0","1688073704"," "," ","3420","4540","System","WIN-VBFV11TS5L1","S-1-5-18","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Kernel-General' Guid='{a68ca8b7-004f-d7b6-a698-07e2de0f1f5d}'/><EventID>16</EventID><Version>0</Version><Level>4</Level><Task>0</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2023-06-29T21:21:44.0450526Z'/><EventRecordID>152</EventRecordID><Correlation/><Execution ProcessID='3420' ThreadID='4540'/><Channel>System</Channel><Computer>WIN-VBFV11TS5L1</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='HiveNameLength'>137</Data><Data Name='HiveName'>\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.549981C3F5F10_1.1911.21713.0_x64__8wekyb3d8bbwe\ActivationStore.dat</Data><Data Name='KeysUpdated'>0</Data><Data Name='DirtyPages'>0</Data></EventData></Event>"
ï»¿"153","Microsoft-Windows-Kernel-General","{A68CA8B7-004F-D7B6-A698-07E2DE0F1F5D}","16","0","INFORMATION"," ","0","0","1688073704"," "," ","3420","4540","System","WIN-VBFV11TS5L1","S-1-5-18","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Kernel-General' Guid='{a68ca8b7-004f-d7b6-a698-07e2de0f1f5d}'/><EventID>16</EventID><Version>0</Version><Level>4</Level><Task>0</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2023-06-29T21:21:44.3119336Z'/><EventRecordID>153</EventRecordID><Correlation/><Execution ProcessID='3420' ThreadID='4540'/><Channel>System</Channel><Computer>WIN-VBFV11TS5L1</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='HiveNameLength'>147</Data><Data Name='HiveName'>\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Services.Store.Engagement_10.0.18101.0_x86__8wekyb3d8bbwe\ActivationStore.dat</Data><Data Name='KeysUpdated'>0</Data><Data Name='DirtyPages'>0</Data></EventData></Event>"
ï»¿"154","Microsoft-Windows-Kernel-General","{A68CA8B7-004F-D7B6-A698-07E2DE0F1F5D}","16","0","INFORMATION"," ","0","0","1688073704"," "," ","3420","4540","System","WIN-VBFV11TS5L1","S-1-5-18","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Kernel-General' Guid='{a68ca8b7-004f-d7b6-a698-07e2de0f1f5d}'/><EventID>16</EventID><Version>0</Version><Level>4</Level><Task>0</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2023-06-29T21:21:44.4942553Z'/><EventRecordID>154</EventRecordID><Correlation/><Execution ProcessID='3420' ThreadID='4540'/><Channel>System</Channel><Computer>WIN-VBFV11TS5L1</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='HiveNameLength'>147</Data><Data Name='HiveName'>\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Services.Store.Engagement_10.0.18101.0_x64__8wekyb3d8bbwe\ActivationStore.dat</Data><Data Name='KeysUpdated'>0</Data><Data Name='DirtyPages'>0</Data></EventData></Event>"
ï»¿"155","Microsoft-Windows-Kernel-General","{A68CA8B7-004F-D7B6-A698-07E2DE0F1F5D}","16","0","INFORMATION"," ","0","0","1688073704"," "," ","3420","4540","System","WIN-VBFV11TS5L1","S-1-5-18","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Kernel-General' Guid='{a68ca8b7-004f-d7b6-a698-07e2de0f1f5d}'/><EventID>16</EventID><Version>0</Version><Level>4</Level><Task>0</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2023-06-29T21:21:44.9481449Z'/><EventRecordID>155</EventRecordID><Correlation/><Execution ProcessID='3420' ThreadID='4540'/><Channel>System</Channel><Computer>WIN-VBFV11TS5L1</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='HiveNameLength'>135</Data><Data Name='HiveName'>\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.UI.Xaml.2.0_2.1810.18004.0_x64__8wekyb3d8bbwe\ActivationStore.dat</Data><Data Name='KeysUpdated'>0</Data><Data Name='DirtyPages'>0</Data></EventData></Event>"
ï»¿"156","Microsoft-Windows-Kernel-General","{A68CA8B7-004F-D7B6-A698-07E2DE0F1F5D}","16","0","INFORMATION"," ","0","0","1688073708"," "," ","3420","4540","System","WIN-VBFV11TS5L1","S-1-5-18","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Kernel-General' Guid='{a68ca8b7-004f-d7b6-a698-07e2de0f1f5d}'/><EventID>16</EventID><Version>0</Version><Level>4</Level><Task>0</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2023-06-29T21:21:48.7775599Z'/><EventRecordID>156</EventRecordID><Correlation/><Execution ProcessID='3420' ThreadID='4540'/><Channel>System</Channel><Computer>WIN-VBFV11TS5L1</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='HiveNameLength'>137</Data><Data Name='HiveName'>\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Advertising.Xaml_10.1808.3.0_x64__8wekyb3d8bbwe\ActivationStore.dat</Data><Data Name='KeysUpdated'>0</Data><Data Name='DirtyPages'>0</Data></EventData></Event>"
ï»¿"157","Microsoft-Windows-Kernel-General","{A68CA8B7-004F-D7B6-A698-07E2DE0F1F5D}","16","0","INFORMATION"," ","0","0","1688073710"," "," ","3420","4540","System","WIN-VBFV11TS5L1","S-1-5-18","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Kernel-General' Guid='{a68ca8b7-004f-d7b6-a698-07e2de0f1f5d}'/><EventID>16</EventID><Version>0</Version><Level>4</Level><Task>0</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2023-06-29T21:21:50.3283328Z'/><EventRecordID>157</EventRecordID><Correlation/><Execution ProcessID='3420' ThreadID='4540'/><Channel>System</Channel><Computer>WIN-VBFV11TS5L1</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='HiveNameLength'>133</Data><Data Name='HiveName'>\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.BingWeather_4.25.20211.0_x64__8wekyb3d8bbwe\ActivationStore.dat</Data><Data Name='KeysUpdated'>0</Data><Data Name='DirtyPages'>0</Data></EventData></Event>"
ï»¿"158","Microsoft-Windows-Kernel-General","{A68CA8B7-004F-D7B6-A698-07E2DE0F1F5D}","16","0","INFORMATION"," ","0","0","1688073711"," "," ","3420","4540","System","WIN-VBFV11TS5L1","S-1-5-18","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Kernel-General' Guid='{a68ca8b7-004f-d7b6-a698-07e2de0f1f5d}'/><EventID>16</EventID><Version>0</Version><Level>4</Level><Task>0</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2023-06-29T21:21:51.4573318Z'/><EventRecordID>158</EventRecordID><Correlation/><Execution ProcessID='3420' ThreadID='4540'/><Channel>System</Channel><Computer>WIN-VBFV11TS5L1</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='HiveNameLength'>140</Data><Data Name='HiveName'>\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.DesktopAppInstaller_1.0.30251.0_x64__8wekyb3d8bbwe\ActivationStore.dat</Data><Data Name='KeysUpdated'>0</Data><Data Name='DirtyPages'>0</Data></EventData></Event>"
ï»¿"159","Microsoft-Windows-Kernel-General","{A68CA8B7-004F-D7B6-A698-07E2DE0F1F5D}","16","0","INFORMATION"," ","0","0","1688073713"," "," ","3420","4604","System","WIN-VBFV11TS5L1","S-1-5-18","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Kernel-General' Guid='{a68ca8b7-004f-d7b6-a698-07e2de0f1f5d}'/><EventID>16</EventID><Version>0</Version><Level>4</Level><Task>0</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2023-06-29T21:21:53.0529396Z'/><EventRecordID>159</EventRecordID><Correlation/><Execution ProcessID='3420' ThreadID='4604'/><Channel>System</Channel><Computer>WIN-VBFV11TS5L1</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='HiveNameLength'>132</Data><Data Name='HiveName'>\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.GetHelp_10.1706.13331.0_x64__8wekyb3d8bbwe\ActivationStore.dat</Data><Data Name='KeysUpdated'>0</Data><Data Name='DirtyPages'>0</Data></EventData></Event>"
ï»¿"160","Microsoft-Windows-Kernel-General","{A68CA8B7-004F-D7B6-A698-07E2DE0F1F5D}","16","0","INFORMATION"," ","0","0","1688073714"," "," ","3420","4604","System","WIN-VBFV11TS5L1","S-1-5-18","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Kernel-General' Guid='{a68ca8b7-004f-d7b6-a698-07e2de0f1f5d}'/><EventID>16</EventID><Version>0</Version><Level>4</Level><Task>0</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2023-06-29T21:21:54.3863091Z'/><EventRecordID>160</EventRecordID><Correlation/><Execution ProcessID='3420' ThreadID='4604'/><Channel>System</Channel><Computer>WIN-VBFV11TS5L1</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='HiveNameLength'>131</Data><Data Name='HiveName'>\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Getstarted_8.2.22942.0_x64__8wekyb3d8bbwe\ActivationStore.dat</Data><Data Name='KeysUpdated'>0</Data><Data Name='DirtyPages'>0</Data></EventData></Event>"
ï»¿"161","Microsoft-Windows-Kernel-General","{A68CA8B7-004F-D7B6-A698-07E2DE0F1F5D}","16","0","INFORMATION"," ","0","0","1688073716"," "," ","3420","4604","System","WIN-VBFV11TS5L1","S-1-5-18","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Kernel-General' Guid='{a68ca8b7-004f-d7b6-a698-07e2de0f1f5d}'/><EventID>16</EventID><Version>0</Version><Level>4</Level><Task>0</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2023-06-29T21:21:56.7849164Z'/><EventRecordID>161</EventRecordID><Correlation/><Execution ProcessID='3420' ThreadID='4604'/><Channel>System</Channel><Computer>WIN-VBFV11TS5L1</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='HiveNameLength'>140</Data><Data Name='HiveName'>\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Microsoft3DViewer_6.1908.2042.0_x64__8wekyb3d8bbwe\ActivationStore.dat</Data><Data Name='KeysUpdated'>0</Data><Data Name='DirtyPages'>0</Data></EventData></Event>"
ï»¿"162","Microsoft-Windows-Kernel-General","{A68CA8B7-004F-D7B6-A698-07E2DE0F1F5D}","16","0","INFORMATION"," ","0","0","1688073721"," "," ","3420","4604","System","WIN-VBFV11TS5L1","S-1-5-18","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Kernel-General' Guid='{a68ca8b7-004f-d7b6-a698-07e2de0f1f5d}'/><EventID>16</EventID><Version>0</Version><Level>4</Level><Task>0</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2023-06-29T21:22:01.7885199Z'/><EventRecordID>162</EventRecordID><Correlation/><Execution ProcessID='3420' ThreadID='4604'/><Channel>System</Channel><Computer>WIN-VBFV11TS5L1</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='HiveNameLength'>142</Data><Data Name='HiveName'>\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.MicrosoftOfficeHub_18.1903.1152.0_x64__8wekyb3d8bbwe\ActivationStore.dat</Data><Data Name='KeysUpdated'>0</Data><Data Name='DirtyPages'>0</Data></EventData></Event>"
ï»¿"163","Microsoft-Windows-Kernel-General","{A68CA8B7-004F-D7B6-A698-07E2DE0F1F5D}","16","0","INFORMATION"," ","0","0","1688073729"," "," ","3420","4604","System","WIN-VBFV11TS5L1","S-1-5-18","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Kernel-General' Guid='{a68ca8b7-004f-d7b6-a698-07e2de0f1f5d}'/><EventID>16</EventID><Version>0</Version><Level>4</Level><Task>0</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2023-06-29T21:22:09.1526966Z'/><EventRecordID>163</EventRecordID><Correlation/><Execution ProcessID='3420' ThreadID='4604'/><Channel>System</Channel><Computer>WIN-VBFV11TS5L1</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='HiveNameLength'>148</Data><Data Name='HiveName'>\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.MicrosoftSolitaireCollection_4.4.8204.0_x64__8wekyb3d8bbwe\ActivationStore.dat</Data><Data Name='KeysUpdated'>0</Data><Data Name='DirtyPages'>0</Data></EventData></Event>"
ï»¿"164","Microsoft-Windows-Kernel-General","{A68CA8B7-004F-D7B6-A698-07E2DE0F1F5D}","16","0","INFORMATION"," ","0","0","1688073732"," "," ","3420","4604","System","WIN-VBFV11TS5L1","S-1-5-18","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Kernel-General' Guid='{a68ca8b7-004f-d7b6-a698-07e2de0f1f5d}'/><EventID>16</EventID><Version>0</Version><Level>4</Level><Task>0</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2023-06-29T21:22:12.1621630Z'/><EventRecordID>164</EventRecordID><Correlation/><Execution ProcessID='3420' ThreadID='4604'/><Channel>System</Channel><Computer>WIN-VBFV11TS5L1</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='HiveNameLength'>138</Data><Data Name='HiveName'>\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.MicrosoftStickyNotes_3.6.73.0_x64__8wekyb3d8bbwe\ActivationStore.dat</Data><Data Name='KeysUpdated'>0</Data><Data Name='DirtyPages'>0</Data></EventData></Event>"
ï»¿"165","Microsoft-Windows-Kernel-General","{A68CA8B7-004F-D7B6-A698-07E2DE0F1F5D}","16","0","INFORMATION"," ","0","0","1688073734"," "," ","3420","4604","System","WIN-VBFV11TS5L1","S-1-5-18","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Kernel-General' Guid='{a68ca8b7-004f-d7b6-a698-07e2de0f1f5d}'/><EventID>16</EventID><Version>0</Version><Level>4</Level><Task>0</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2023-06-29T21:22:14.8428629Z'/><EventRecordID>165</EventRecordID><Correlation/><Execution ProcessID='3420' ThreadID='4604'/><Channel>System</Channel><Computer>WIN-VBFV11TS5L1</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='HiveNameLength'>146</Data><Data Name='HiveName'>\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.MixedReality.Portal_2000.19081.1301.0_x64__8wekyb3d8bbwe\ActivationStore.dat</Data><Data Name='KeysUpdated'>0</Data><Data Name='DirtyPages'>0</Data></EventData></Event>"
ï»¿"166","Microsoft-Windows-Kernel-General","{A68CA8B7-004F-D7B6-A698-07E2DE0F1F5D}","16","0","INFORMATION"," ","0","0","1688073740"," "," ","3420","4604","System","WIN-VBFV11TS5L1","S-1-5-18","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Kernel-General' Guid='{a68ca8b7-004f-d7b6-a698-07e2de0f1f5d}'/><EventID>16</EventID><Version>0</Version><Level>4</Level><Task>0</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2023-06-29T21:22:20.5069529Z'/><EventRecordID>166</EventRecordID><Correlation/><Execution ProcessID='3420' ThreadID='4604'/><Channel>System</Channel><Computer>WIN-VBFV11TS5L1</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='HiveNameLength'>131</Data><Data Name='HiveName'>\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.MSPaint_6.1907.29027.0_x64__8wekyb3d8bbwe\ActivationStore.dat</Data><Data Name='KeysUpdated'>0</Data><Data Name='DirtyPages'>0</Data></EventData></Event>"
